"Soccer";"English";"Soccer";"Barclays";"Premier";"League";"Fixtures";1;"January";;;"Sunderland";"v";"Man";"City";;;;;;;;;;;
"Match";"Odds";;;;;;;;;;;;;;;;;;;;;;;;
1325430000000;;;;;;;;;;;;;;;;;;;;;;;;;
"Timestamp";"Inplay";"delay";"Market";"ID";"Market";"status";"Selection";"ID";"Selection";"name";"BP1";"BV1";"BP2";"BV2";"BP3";"BV3";"LP1";"LV1";"LP2";"LV2";"LP3";"LV3";"Total";"matched";"LPM"
1325415821144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2747.17;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42640.69;4.3;;;;;
1325415822144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;467.7;7.4;2103.3;7.6;2191.83;40832.34;7.2;;;;;;
1325415822144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1571.25;1.59;12109.32;1.58;17186.07;1.61;4868.67;1.62;5855.65;1.63;2537.67;646727;1.6;;;;;
1325415822144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2747.17;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42640.69;4.3;;;;;
1325415823144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;467.7;7.4;2103.3;7.6;2191.83;40832.34;7.2;;;;;;
1325415823144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1571.25;1.59;12109.32;1.58;17186.07;1.61;4868.67;1.62;5855.65;1.63;2537.67;646727;1.6;;;;;
1325415823144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2747.17;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42640.69;4.3;;;;;
1325415824144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;467.7;7.4;2103.3;7.6;2191.83;40832.34;7.2;;;;;;
1325415824144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1571.25;1.59;12109.32;1.58;17186.07;1.61;4868.67;1.62;5855.65;1.63;2537.67;646727;1.6;;;;;
1325415824144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2747.17;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42640.69;4.3;;;;;
1325415825144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;467.7;7.4;2103.3;7.6;2191.83;40832.34;7.2;;;;;;
1325415825144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1571.25;1.59;12109.32;1.58;17186.07;1.61;4868.67;1.62;5855.65;1.63;2537.67;646727;1.6;;;;;
1325415825144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2747.17;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42640.69;4.3;;;;;
1325415826144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;467.7;7.4;2103.3;7.6;2191.83;40832.34;7.2;;;;;;
1325415826144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1571.25;1.59;12109.32;1.58;17186.07;1.61;4868.67;1.62;5855.65;1.63;2705.3;646727;1.6;;;;;
1325415826144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2747.17;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42640.69;4.3;;;;;
1325415827144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;467.7;7.4;2103.3;7.6;2191.83;40832.34;7.2;;;;;;
1325415827144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1571.25;1.59;12109.32;1.58;17186.07;1.61;4868.67;1.62;5855.65;1.63;2705.3;646727;1.6;;;;;
1325415827144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2747.17;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42640.69;4.3;;;;;
1325415828144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;467.7;7.4;2103.3;7.6;2191.83;40832.34;7.2;;;;;;
1325415828144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1571.25;1.59;12109.32;1.58;17186.07;1.61;4868.67;1.62;5855.65;1.63;2705.3;646727;1.6;;;;;
1325415828144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2747.17;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42640.69;4.3;;;;;
1325415829144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;467.7;7.4;2103.3;7.6;2191.83;40832.34;7.2;;;;;;
1325415829144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1571.25;1.59;12109.32;1.58;17186.07;1.61;4868.67;1.62;5855.65;1.63;2705.3;646727;1.6;;;;;
1325415829144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2747.17;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42640.69;4.3;;;;;
1325415830144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;467.7;7.4;2103.3;7.6;2191.83;40832.34;7.2;;;;;;
1325415830144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1571.25;1.59;12109.32;1.58;17186.07;1.61;4868.67;1.62;5855.65;1.63;2705.3;646727;1.6;;;;;
1325415830144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2747.17;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42640.69;4.3;;;;;
1325415831144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;467.7;7.4;2103.3;7.6;2191.83;40832.34;7.2;;;;;;
1325415831144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1571.25;1.59;12109.32;1.58;17186.07;1.61;4868.67;1.62;5855.65;1.63;2705.3;646727;1.6;;;;;
1325415831144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2747.17;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42640.69;4.3;;;;;
1325415832144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;467.7;7.4;2103.3;7.6;2191.83;40832.34;7.2;;;;;;
1325415832144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1571.25;1.59;12109.32;1.58;17186.07;1.61;4868.67;1.62;5855.65;1.63;2705.3;646727;1.6;;;;;
1325415832144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2747.17;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42640.69;4.3;;;;;
1325415833144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;467.7;7.4;2103.3;7.6;2191.83;40832.34;7.2;;;;;;
1325415833144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1571.25;1.59;12109.32;1.58;17186.07;1.61;4868.67;1.62;5855.65;1.63;2705.3;646727;1.6;;;;;
1325415833144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2747.17;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42640.69;4.3;;;;;
1325415834144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;467.7;7.4;2103.3;7.6;2191.83;40832.34;7.2;;;;;;
1325415834144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1571.25;1.59;12109.32;1.58;17186.07;1.61;4868.67;1.62;5855.65;1.63;2705.3;646727;1.6;;;;;
1325415834144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2747.17;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42640.69;4.3;;;;;
1325415835144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;467.7;7.4;2103.3;7.6;2191.83;40832.34;7.2;;;;;;
1325415835144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1571.25;1.59;12109.32;1.58;17186.07;1.61;4868.67;1.62;5855.65;1.63;2705.3;646727;1.6;;;;;
1325415835144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2747.17;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42640.69;4.3;;;;;
1325415836144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;467.7;7.4;2103.3;7.6;2191.83;40832.34;7.2;;;;;;
1325415836144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1571.25;1.59;12109.32;1.58;17186.07;1.61;4868.67;1.62;5855.65;1.63;2705.3;646727;1.6;;;;;
1325415836144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2747.17;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42640.69;4.3;;;;;
1325415837144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;467.7;7.4;2103.3;7.6;2191.83;40832.34;7.2;;;;;;
1325415837144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1571.25;1.59;12109.32;1.58;17186.07;1.61;4868.67;1.62;5855.65;1.63;2705.3;646727;1.6;;;;;
1325415837144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2747.17;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42640.69;4.3;;;;;
1325415838144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;467.7;7.4;2103.3;7.6;2191.83;40832.34;7.2;;;;;;
1325415838144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1571.25;1.59;12109.32;1.58;17186.07;1.61;4868.67;1.62;5855.65;1.63;2705.3;646727;1.6;;;;;
1325415838144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2747.17;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42640.69;4.3;;;;;
1325415839144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;467.7;7.4;2103.3;7.6;2191.83;40832.34;7.2;;;;;;
1325415839144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1571.25;1.59;12109.32;1.58;17186.07;1.61;4868.67;1.62;5855.65;1.63;2705.3;646727;1.6;;;;;
1325415839144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2747.17;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42640.69;4.3;;;;;
1325415840144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;467.7;7.4;2103.3;7.6;2191.83;40832.34;7.2;;;;;;
1325415840144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1571.25;1.59;12109.32;1.58;17186.07;1.61;4868.67;1.62;5855.65;1.63;2705.3;646727;1.6;;;;;
1325415840144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2747.17;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42640.69;4.3;;;;;
1325415841144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;467.7;7.4;2103.3;7.6;2191.83;40832.34;7.2;;;;;;
1325415841144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1571.25;1.59;12109.32;1.58;17186.07;1.61;4868.67;1.62;5855.65;1.63;2705.3;646727;1.6;;;;;
1325415841144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2747.17;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42640.69;4.3;;;;;
1325415842144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;467.7;7.4;2103.3;7.6;2191.83;40832.34;7.2;;;;;;
1325415842144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1571.25;1.59;12109.32;1.58;17186.07;1.61;4868.67;1.62;5855.65;1.63;2705.3;646727;1.6;;;;;
1325415842144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2747.17;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42640.69;4.3;;;;;
1325415843144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;467.7;7.4;2103.3;7.6;2191.83;40832.34;7.2;;;;;;
1325415843144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1571.25;1.59;12109.32;1.58;17186.07;1.61;4868.67;1.62;5855.65;1.63;2705.3;646727;1.6;;;;;
1325415843144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2747.17;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42640.69;4.3;;;;;
1325415844144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;467.7;7.4;2103.3;7.6;2191.83;40832.34;7.2;;;;;;
1325415844144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1571.25;1.59;12109.32;1.58;17186.07;1.61;4868.67;1.62;5855.65;1.63;2705.3;646727;1.6;;;;;
1325415844144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2747.17;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42640.69;4.3;;;;;
1325415845144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;467.7;7.4;2103.3;7.6;2191.83;40832.34;7.2;;;;;;
1325415845144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1571.25;1.59;12109.32;1.58;17186.07;1.61;4868.67;1.62;5855.65;1.63;2705.3;646727;1.6;;;;;
1325415845144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2747.17;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42640.69;4.3;;;;;
1325415846144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;467.7;7.4;2103.3;7.6;2191.83;40832.34;7.2;;;;;;
1325415846144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1571.25;1.59;12109.32;1.58;17186.07;1.61;4868.67;1.62;5855.65;1.63;2705.3;646727;1.6;;;;;
1325415846144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2747.17;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42640.69;4.3;;;;;
1325415847144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;467.7;7.4;2103.3;7.6;2191.83;40832.34;7.2;;;;;;
1325415847144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1571.25;1.59;12109.32;1.58;17186.07;1.61;4868.67;1.62;5855.65;1.63;2705.3;646727;1.6;;;;;
1325415847144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2747.17;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42640.69;4.3;;;;;
1325415848144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;467.7;7.4;2103.3;7.6;2191.83;40832.34;7.2;;;;;;
1325415848144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1571.25;1.59;12109.32;1.58;17186.07;1.61;4868.67;1.62;5855.65;1.63;2705.3;646727;1.6;;;;;
1325415848144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2747.17;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42640.69;4.3;;;;;
1325415849144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;467.7;7.4;2103.3;7.6;2191.83;40832.34;7.2;;;;;;
1325415849144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1571.25;1.59;12109.32;1.58;17186.07;1.61;4868.67;1.62;5855.65;1.63;2705.3;646727;1.6;;;;;
1325415849144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2747.17;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42640.69;4.3;;;;;
1325415850144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;467.7;7.4;2103.3;7.6;2191.83;40832.34;7.2;;;;;;
1325415850144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1571.25;1.59;12109.32;1.58;17186.07;1.61;4868.67;1.62;5855.65;1.63;2705.3;646727;1.6;;;;;
1325415850144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2747.17;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42640.69;4.3;;;;;
1325415851144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;467.7;7.4;2103.3;7.6;2191.83;40832.34;7.2;;;;;;
1325415851144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1571.25;1.59;12109.32;1.58;17186.07;1.61;4868.67;1.62;5855.65;1.63;2705.3;646727;1.6;;;;;
1325415851144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2747.17;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42640.69;4.3;;;;;
1325415852144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;467.7;7.4;2103.3;7.6;2191.83;40832.34;7.2;;;;;;
1325415852144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1571.25;1.59;12109.32;1.58;17186.07;1.61;4868.67;1.62;5855.65;1.63;2705.3;646727;1.6;;;;;
1325415852144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2747.17;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42640.69;4.3;;;;;
1325415853144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;467.7;7.4;2103.3;7.6;2191.83;40832.34;7.2;;;;;;
1325415853144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1571.25;1.59;12109.32;1.58;17186.07;1.61;4868.67;1.62;5855.65;1.63;2705.3;646727;1.6;;;;;
1325415853144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2747.17;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42640.69;4.3;;;;;
1325415854144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;467.7;7.4;2103.3;7.6;2191.83;40832.34;7.2;;;;;;
1325415854144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1571.25;1.59;12109.32;1.58;17186.07;1.61;4868.67;1.62;5855.65;1.63;2705.3;646727;1.6;;;;;
1325415854144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2747.17;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42640.69;4.3;;;;;
1325415855144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;467.7;7.4;2103.3;7.6;2191.83;40832.34;7.2;;;;;;
1325415855144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1571.25;1.59;12109.32;1.58;17186.07;1.61;4868.67;1.62;5855.65;1.63;2705.3;646727;1.6;;;;;
1325415855144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2747.17;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42640.69;4.3;;;;;
1325415856144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;467.7;7.4;2103.3;7.6;2191.83;40832.34;7.2;;;;;;
1325415856144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1571.25;1.59;12109.32;1.58;17186.07;1.61;4865.43;1.62;5855.65;1.63;2705.3;646733.44;1.61;;;;;
1325415856144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2747.17;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42640.69;4.3;;;;;
1325415857144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;467.7;7.4;2103.3;7.6;2191.83;40832.34;7.2;;;;;;
1325415857144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1571.25;1.59;12109.32;1.58;17186.07;1.61;4865.43;1.62;5855.65;1.63;2705.3;646733.44;1.61;;;;;
1325415857144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2747.17;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42640.69;4.3;;;;;
1325415858144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;467.7;7.4;2103.3;7.6;2191.83;40832.34;7.2;;;;;;
1325415858144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1571.25;1.59;12109.32;1.58;17186.07;1.61;4865.43;1.62;5855.65;1.63;2705.3;646733.44;1.61;;;;;
1325415858144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2747.17;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42640.69;4.3;;;;;
1325415859144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;467.7;7.4;2103.3;7.6;2191.83;40832.34;7.2;;;;;;
1325415859144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1571.25;1.59;12109.32;1.58;17186.07;1.61;4865.43;1.62;5855.65;1.63;2705.3;646733.44;1.61;;;;;
1325415859144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2747.17;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42640.69;4.3;;;;;
1325415860144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;438.36;7.4;2103.3;7.6;2191.83;40891.02;7.2;;;;;;
1325415860144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1564;1.59;12109.32;1.58;17186.07;1.61;4865.43;1.62;5855.65;1.63;2705.3;646747.94;1.6;;;;;
1325415860144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2744.41;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42646.21;4.2;;;;;
1325415861144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;438.36;7.4;2103.3;7.6;2191.83;40891.02;7.2;;;;;;
1325415861144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1564;1.59;12109.32;1.58;17186.07;1.61;4865.43;1.62;5855.65;1.63;2705.3;646747.94;1.6;;;;;
1325415861144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2744.41;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42646.21;4.2;;;;;
1325415862144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;438.36;7.4;2103.3;7.6;2191.83;40891.02;7.2;;;;;;
1325415862144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1564;1.59;12109.32;1.58;17186.07;1.61;4865.43;1.62;5855.65;1.63;2705.3;646747.94;1.6;;;;;
1325415862144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2744.41;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42646.21;4.2;;;;;
1325415863144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;438.36;7.4;2103.3;7.6;2191.83;40891.02;7.2;;;;;;
1325415863144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1564;1.59;12109.32;1.58;17186.07;1.61;4865.43;1.62;5855.65;1.63;2705.3;646747.94;1.6;;;;;
1325415863144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2744.41;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42646.21;4.2;;;;;
1325415864144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;438.36;7.4;2103.3;7.6;2191.83;40891.02;7.2;;;;;;
1325415864144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1564;1.59;12109.32;1.58;17186.07;1.61;4865.43;1.62;5855.65;1.63;2705.3;646747.94;1.6;;;;;
1325415864144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2744.41;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42646.21;4.2;;;;;
1325415865144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;438.36;7.4;2103.3;7.6;2191.83;40891.02;7.2;;;;;;
1325415865144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1564;1.59;12109.32;1.58;17186.07;1.61;4865.43;1.62;5855.65;1.63;2705.3;646747.94;1.6;;;;;
1325415865144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2738.06;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42658.91;4.2;;;;;
1325415866144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;438.36;7.4;2103.3;7.6;2191.83;40891.02;7.2;;;;;;
1325415866144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1564;1.59;12109.32;1.58;17186.07;1.61;4948.41;1.62;5855.65;1.63;2705.3;646747.94;1.6;;;;;
1325415866144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2738.06;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42658.91;4.2;;;;;
1325415867144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;438.36;7.4;2103.3;7.6;2191.83;40891.02;7.2;;;;;;
1325415867144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1564;1.59;12109.32;1.58;17186.07;1.61;4948.41;1.62;5855.65;1.63;2705.3;646747.94;1.6;;;;;
1325415867144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2738.06;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42658.91;4.2;;;;;
1325415868144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;438.36;7.4;2103.3;7.6;2191.83;40891.02;7.2;;;;;;
1325415868144;0;104570252;"ACTIVE";47999;"Man";"City";1.6;1564;1.59;12109.32;1.58;17186.07;1.61;4948.41;1.62;5855.65;1.63;2705.3;646747.94;1.6;;;;;
1325415868144;0;104570252;"ACTIVE";58805;"The";"Draw";4.2;2738.06;4.1;6177.66;4;5064.71;4.3;4867.68;4.4;4528.86;4.5;3193.18;42658.91;4.2;;;;;
1325415869144;0;104570252;"ACTIVE";56344;"Sunderland";7;1072.35;6.8;1286.65;6.6;865.38;7.2;438.36;7.4;2103.3;7.6;2191.83;40891.02;7.2;;;;;;
